분석대상,발생시각,신고수,서로다른좌표수,지역별신고수,평균강도,최대강도,악취종류별신고수,주요악취종류
익산시만,2025-12-20 10:00:00,1,1,"{""삼기면 오룡리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-12-21 18:00:00,2,2,"{""어양동"": 2}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1, ""소각 냄새(태우는 냄새)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2025-12-23 07:00:00,1,1,"{""왕궁면 흥암리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-12-24 20:00:00,1,1,"{""오산면 신지리"": 1}",2.0,2,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-12-25 09:00:00,1,1,"{""왕궁면 흥암리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-12-25 12:00:00,1,1,"{""용동면 용성리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-12-26 22:00:00,1,1,"{""춘포면 춘포리"": 1}",5.0,5,"{""소각 냄새(태우는 냄새)"": 1}",소각 냄새(태우는 냄새)
익산시만,2025-12-27 07:00:00,1,1,"{""춘포면 춘포리"": 1}",3.0,3,"{""소각 냄새(태우는 냄새)"": 1}",소각 냄새(태우는 냄새)
익산시만,2025-12-28 22:00:00,1,1,"{""인화동2가"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-12-29 05:00:00,1,1,"{""영등동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2025-12-29 12:00:00,1,1,"{""어양동"": 1}",2.0,2,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2025-12-29 20:00:00,1,1,"{""왕궁면 흥암리"": 1}",4.0,4,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2025-12-30 08:00:00,1,1,"{""오산면 신지리"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-12-30 09:00:00,1,1,"{""왕궁면 쌍제리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-12-31 11:00:00,1,1,"{""왕궁면 쌍제리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-01-03 21:00:00,1,1,"{""오산면 신지리"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-01-05 11:00:00,1,1,"{""왕궁면 쌍제리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-01-06 08:00:00,2,2,"{""부송동"": 2}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 2}","공장 냄새(화학약품, 매캐함)"
익산시만,2026-01-06 17:00:00,1,1,"{""신흥동"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-01-06 19:00:00,1,1,"{""부송동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-01-06 21:00:00,1,1,"{""어양동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-01-08 09:00:00,1,1,"{""왕궁면 쌍제리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-01-08 22:00:00,1,1,"{""부송동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2026-01-11 10:00:00,1,1,"{""춘포면 신동리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-01-11 21:00:00,1,1,"{""오산면 신지리"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-01-12 15:00:00,1,1,"{""신흥동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-01-13 06:00:00,1,1,"{""춘포면 신동리"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-01-13 09:00:00,1,1,"{""왕궁면 쌍제리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-01-13 13:00:00,1,1,"{""남중동"": 1}",0.0,0,"{""해당사항없음"": 1}",해당사항없음
익산시만,2026-01-13 21:00:00,1,1,"{""왕궁면 흥암리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-01-14 12:00:00,1,1,"{""왕궁면 쌍제리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-01-14 13:00:00,1,1,"{""춘포면 오산리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-01-17 21:00:00,2,2,"{""황등면 황등리"": 2}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 2}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-01-18 20:00:00,1,1,"{""왕궁면 흥암리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-01-19 09:00:00,1,1,"{""왕궁면 쌍제리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-01-20 11:00:00,1,1,"{""왕궁면 쌍제리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-01-21 09:00:00,1,1,"{""왕궁면 쌍제리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-01-22 10:00:00,1,1,"{""왕궁면 쌍제리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-01-22 19:00:00,1,1,"{""왕궁면 흥암리"": 1}",3.0,3,"{""소각 냄새(태우는 냄새)"": 1}",소각 냄새(태우는 냄새)
익산시만,2026-01-22 22:00:00,1,1,"{""부송동"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-01-23 11:00:00,1,1,"{""왕궁면 쌍제리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-01-24 08:00:00,1,1,"{""삼기면 오룡리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-01-24 19:00:00,1,1,"{""황등면 황등리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-01-24 20:00:00,1,1,"{""황등면 황등리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-01-25 17:00:00,1,1,"{""황등면 황등리"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-01-26 14:00:00,1,1,"{""왕궁면 쌍제리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-01-28 09:00:00,1,1,"{""왕궁면 쌍제리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-01-29 09:00:00,1,1,"{""마동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2026-01-31 07:00:00,1,1,"{""왕궁면 흥암리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-02-03 00:00:00,1,1,"{""부송동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-02-03 02:00:00,1,1,"{""부송동"": 1}",5.0,5,"{""소각 냄새(태우는 냄새)"": 1}",소각 냄새(태우는 냄새)
익산시만,2026-02-03 18:00:00,1,1,"{""황등면 황등리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-02-04 22:00:00,1,1,"{""부송동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-02-05 00:00:00,1,1,"{""부송동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-02-05 01:00:00,1,1,"{""부송동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-02-05 05:00:00,1,1,"{""부송동"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-02-05 07:00:00,3,3,"{""부송동"": 2, ""왕궁면 흥암리"": 1}",4.333333333333333,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 3}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-02-05 08:00:00,1,1,"{""부송동"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-02-05 19:00:00,1,1,"{""어양동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-02-05 21:00:00,1,1,"{""황등면 신기리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-02-07 15:00:00,1,1,"{""용동면 용성리"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-02-09 18:00:00,1,1,"{""황등면 황등리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-02-09 21:00:00,1,1,"{""동산동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-02-09 22:00:00,1,1,"{""마동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-02-11 08:00:00,1,1,"{""신흥동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-02-11 18:00:00,1,1,"{""황등면 황등리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-02-12 09:00:00,1,1,"{""부송동"": 1}",4.0,4,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2026-02-12 20:00:00,4,4,"{""부송동"": 4}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 4}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-02-12 22:00:00,1,1,"{""부송동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2026-02-13 22:00:00,1,1,"{""부송동"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-02-13 23:00:00,1,1,"{""황등면 황등리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-02-14 02:00:00,1,1,"{""부송동"": 1}",5.0,5,"{""소각 냄새(태우는 냄새)"": 1}",소각 냄새(태우는 냄새)
익산시만,2026-02-14 04:00:00,1,1,"{""부송동"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-02-14 08:00:00,1,1,"{""함열읍 석매리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-02-15 11:00:00,1,1,"{""어양동"": 1}",2.0,2,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-02-15 18:00:00,1,1,"{""춘포면 신동리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-02-15 19:00:00,1,1,"{""황등면 황등리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-02-16 20:00:00,1,1,"{""부송동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-02-19 19:00:00,1,1,"{""황등면 황등리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-02-19 22:00:00,2,2,"{""송학동"": 2}",4.5,5,"{""소각 냄새(태우는 냄새)"": 2}",소각 냄새(태우는 냄새)
익산시만,2026-02-21 11:00:00,1,1,"{""황등면 신기리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-02-21 20:00:00,1,1,"{""신흥동"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-02-23 00:00:00,1,1,"{""마동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2026-02-23 09:00:00,1,1,"{""마동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2026-02-28 04:00:00,1,1,"{""부송동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2026-02-28 08:00:00,1,1,"{""마동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2026-02-28 18:00:00,1,1,"{""황등면 황등리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-03-01 22:00:00,1,1,"{""금강동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2026-03-03 11:00:00,1,1,"{""왕궁면 쌍제리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-03-03 22:00:00,1,1,"{""오산면 신지리"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-03-04 18:00:00,2,2,"{""황등면 황등리"": 2}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 2}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-03-07 08:00:00,1,1,"{""춘포면 신동리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-03-09 10:00:00,1,1,"{""오산면 신지리"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-03-10 06:00:00,1,1,"{""부송동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2026-03-10 08:00:00,1,1,"{""어양동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2026-03-10 18:00:00,1,1,"{""왕궁면 흥암리"": 1}",3.0,3,"{""소각 냄새(태우는 냄새)"": 1}",소각 냄새(태우는 냄새)
익산시만,2026-03-11 15:00:00,1,1,"{""왕궁면 쌍제리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-03-12 08:00:00,1,1,"{""왕궁면 흥암리"": 1}",4.0,4,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2026-03-12 18:00:00,1,1,"{""왕궁면 흥암리"": 1}",2.0,2,"{""소각 냄새(태우는 냄새)"": 1}",소각 냄새(태우는 냄새)
익산시만,2026-03-13 20:00:00,1,1,"{""황등면 황등리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-03-14 07:00:00,1,1,"{""부송동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2026-03-15 07:00:00,2,2,"{""부송동"": 2}",3.5,4,"{""공장 냄새(화학약품, 매캐함)"": 2}","공장 냄새(화학약품, 매캐함)"
익산시만,2026-03-15 08:00:00,2,2,"{""춘포면 신동리"": 1, ""부송동"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1, ""공장 냄새(화학약품, 매캐함)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-03-16 20:00:00,2,2,"{""춘포면 신동리"": 2}",4.5,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 2}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-03-17 08:00:00,1,1,"{""부송동"": 1}",4.0,4,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2026-03-17 10:00:00,1,1,"{""마동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2026-03-20 08:00:00,1,1,"{""오산면 신지리"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-03-24 19:00:00,2,1,"{""춘포면 신동리"": 2}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 2}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-03-24 21:00:00,1,1,"{""황등면 신기리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-03-24 22:00:00,1,1,"{""왕궁면 흥암리"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-03-25 07:00:00,2,2,"{""황등면 황등리"": 1, ""춘포면 신동리"": 1}",4.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 2}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-03-26 15:00:00,1,1,"{""금마면 서고도리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-03-26 21:00:00,1,1,"{""황등면 신기리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-03-27 02:00:00,1,1,"{""부송동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2026-03-27 08:00:00,1,1,"{""부송동"": 1}",4.0,4,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2026-03-27 15:00:00,1,1,"{""인화동1가"": 1}",4.0,4,"{""기타"": 1}",기타
익산시만,2026-03-27 20:00:00,1,1,"{""춘포면 신동리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-03-30 01:00:00,1,1,"{""마동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2026-04-03 04:00:00,1,1,"{""부송동"": 1}",4.0,4,"{""기타"": 1}",기타
익산시만,2026-04-03 18:00:00,1,1,"{""삼기면 오룡리"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-04-05 22:00:00,2,2,"{""부송동"": 1, ""왕궁면 흥암리"": 1}",3.5,4,"{""공장 냄새(화학약품, 매캐함)"": 2}","공장 냄새(화학약품, 매캐함)"
익산시만,2026-04-08 07:00:00,1,1,"{""부송동"": 1}",4.0,4,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2026-04-08 08:00:00,1,1,"{""어양동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2026-04-11 07:00:00,1,1,"{""부송동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-04-12 19:00:00,1,1,"{""신용동"": 1}",5.0,5,"{""소각 냄새(태우는 냄새)"": 1}",소각 냄새(태우는 냄새)
익산시만,2026-04-15 07:00:00,1,1,"{""마동"": 1}",1.0,1,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2026-04-15 09:00:00,2,2,"{""왕궁면 흥암리"": 2}",2.0,2,"{""공장 냄새(화학약품, 매캐함)"": 2}","공장 냄새(화학약품, 매캐함)"
익산시만,2026-04-16 02:00:00,1,1,"{""마동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2026-04-16 17:00:00,1,1,"{""팔봉동"": 1}",3.0,3,"{""기타"": 1}",기타
익산시만,2026-04-18 22:00:00,1,1,"{""왕궁면 흥암리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-04-19 06:00:00,2,2,"{""춘포면 신동리"": 1, ""춘포면 오산리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 2}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-04-19 10:00:00,1,1,"{""왕궁면 흥암리"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2026-04-19 21:00:00,1,1,"{""동산동"": 1}",4.0,4,"{""소각 냄새(태우는 냄새)"": 1}",소각 냄새(태우는 냄새)
익산시만,2026-04-20 07:00:00,1,1,"{""왕궁면 흥암리"": 1}",2.0,2,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2026-04-21 00:00:00,1,1,"{""마동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2026-04-21 08:00:00,1,1,"{""오산면 신지리"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2026-04-21 14:00:00,1,1,"{""인화동2가"": 1}",4.0,4,"{""기타"": 1}",기타
익산시만,2026-04-23 20:00:00,1,1,"{""마동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2026-04-25 02:00:00,1,1,"{""어양동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
